Food_Code,Food_Name,Category,Calories,Protein,Carbs,Fat,Fiber,Sugars,Sodium,Cholesterol,Protein_Efficiency,Caloric_Density,Bulking_Score,Cutting_Score
41206030,"Peanuts, dry roasted, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",258.3,10.9,46.53,3.18,4.61,1.06,62.0,0.0,4.22,2.58,47.65,36.75
41304000,"Peanuts, dry roasted, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",398.2,26.83,29.75,19.09,6.52,4.4,127.4,0.0,6.74,3.98,72.52,85.57
41102170,"Peanuts, honey roasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",450.1,22.59,42.24,21.19,19.17,1.2,122.2,0.0,5.02,4.5,70.8,97.11
41205017,"Peanuts, roasted, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",390.1,15.52,34.05,21.32,9.17,1.47,274.5,0.0,3.98,3.9,51.97,57.1
41205030,"Peanuts, roasted, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",641.7,9.87,50.8,44.34,11.27,3.69,255.6,0.0,1.54,6.42,51.56,39.32
41201050,"Peanuts, unroasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",416.6,9.53,45.6,21.79,9.84,8.05,385.2,0.0,2.29,4.17,46.03,39.94
41104110,"Pecans, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",202.4,22.72,20.74,3.18,6.42,2.61,135.8,0.0,11.23,2.02,57.83,76.95
41305050,"Pecans, honey roasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",657.6,23.61,40.97,44.37,10.34,8.07,185.5,0.0,3.59,6.58,74.28,78.36
41221000,"Pecans, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",721.9,26.67,47.34,47.32,11.41,2.18,278.8,0.0,3.69,7.22,84.23,88.39
41205010,"Pecans, unroasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",346.8,17.71,33.84,15.62,3.5,6.45,158.9,0.0,5.11,3.47,55.81,53.19
41201010,"Pecans, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",527.2,16.03,13.25,45.57,5.14,9.13,345.8,0.0,3.04,5.27,43.96,47.83
41100990,Pine nuts,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",548.6,9.96,34.74,41.08,16.1,5.5,122.8,0.0,1.82,5.49,42.78,51.11
41101070,"Pistachio nuts, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",353.3,21.58,30.41,16.15,15.43,3.18,69.5,0.0,6.11,3.53,61.9,88.53
41102080,"Pistachio nuts, lightly salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",449.4,28.34,53.37,13.61,16.23,6.48,388.4,0.0,6.31,4.49,87.86,108.49
41101990,"Pistachio nuts, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",281.1,12.25,41.45,7.37,14.13,3.55,1.1,0.0,4.36,2.81,48.04,59.39
41102150,"Pistachio nuts, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",342.4,22.04,13.18,22.4,19.38,5.85,115.9,0.0,6.44,3.42,54.09,98.03
42202010,Porcupine balls with mushroom sauce,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",696.6,14.21,58.0,45.3,17.52,2.55,109.1,0.0,2.04,6.97,64.39,63.74
42200510,Porcupine balls with tomato-based sauce,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",603.8,28.32,40.25,36.61,9.83,9.18,255.5,0.0,4.69,6.04,82.8,92.54
43103300,"Pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",413.3,18.81,43.05,18.44,11.18,6.56,162.6,0.0,4.55,4.13,63.28,70.52
42105000,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",489.7,13.15,33.78,33.55,19.76,9.44,345.0,0.0,2.69,4.9,48.09,69.18
41480020,Pork hash,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",303.4,16.26,19.97,17.61,3.72,6.7,100.2,0.0,5.36,3.03,45.54,50.15
41440000,"Pork, chop, stuffed","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",637.4,22.55,46.04,40.34,3.0,9.59,325.9,0.0,3.54,6.37,74.49,60.9
42104050,"Pork, potatoes, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",385.4,10.11,26.9,26.37,8.62,7.79,132.4,0.0,2.62,3.85,37.52,39.86
42101000,"Pork, potatoes, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",394.5,15.57,35.86,20.98,15.59,8.06,305.6,0.0,3.95,3.94,53.02,70.0
42111210,Puerto Rican pasteles,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",382.6,15.74,37.72,18.75,15.25,6.79,133.8,0.0,4.11,3.83,54.17,70.07
41106110,"Pumpkin seeds, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",295.5,6.75,43.88,10.33,8.86,1.55,108.7,0.0,2.28,2.96,38.39,32.06
41205040,"Pumpkin seeds, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",427.1,27.13,21.08,26.03,11.0,8.86,305.4,0.0,6.35,4.27,69.07,94.85
41420020,"Pumpkin seeds, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",310.2,21.77,52.37,1.52,9.85,9.17,296.4,0.0,7.02,3.1,72.83,78.81
41601070,"Quinoa, fat added","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",307.6,25.15,36.68,6.7,16.55,9.58,25.0,0.0,8.18,3.08,71.72,102.4
41601160,Ramen bowl with beef,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",314.3,6.62,36.49,15.76,16.53,1.07,337.2,0.0,2.11,3.14,34.63,46.63
41601030,"Ramen bowl, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",139.4,6.1,17.88,4.83,3.17,3.75,157.6,0.0,4.38,1.39,22.53,21.85
41311040,Rice dressing,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",700.6,26.6,26.07,54.44,5.68,5.65,317.3,0.0,3.8,7.01,73.24,77.15
41311020,"Rice, brown, with carrots and dark green vegetables, fat added","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",396.4,8.4,22.52,30.31,16.58,1.33,393.6,0.0,2.12,3.96,32.02,50.43
41812800,"Rice, brown, with dark green vegetables, NS as to fat","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",513.1,20.51,30.99,34.12,15.95,5.91,251.4,0.0,4.0,5.13,61.65,83.17
41603005,"Rice, white, cooked, fat added, NS as to fat type","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",614.4,7.24,34.63,49.66,17.91,1.42,122.2,0.0,1.18,6.14,37.94,45.25
41603000,"Rice, white, cooked, made with margarine","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",627.5,27.39,31.29,43.65,7.02,9.54,230.3,0.0,4.36,6.28,76.7,83.66
41812850,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, fat added","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",320.8,24.48,46.24,4.21,12.89,2.17,387.0,0.0,7.63,3.21,75.29,92.8
41221020,"Rice, white, with carrots and tomatoes and/or tomato-based sauce, no added fat","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",652.7,27.03,39.3,43.04,7.23,7.1,361.0,0.0,4.14,6.53,80.24,82.5
41209000,"Rice, white, with carrots, NS as to fat","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",558.6,11.11,51.64,34.18,18.53,3.09,49.3,0.0,1.99,5.59,53.63,59.22
41812400,"Rice, white, with carrots, no added fat","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",657.2,17.7,59.92,38.53,8.24,8.89,312.9,0.0,2.69,6.57,71.93,56.44
41203030,"Rice, white, with peas, fat added","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",392.6,27.16,38.11,14.61,19.23,5.35,133.3,0.0,6.92,3.93,77.3,112.09
41810400,"Ripe plantain meat pie, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",329.2,24.27,26.36,14.08,5.87,7.97,52.8,0.0,7.37,3.29,65.01,77.97
42302105,"Roast beef sandwich on wheat, with cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",708.0,13.75,46.72,51.79,4.58,3.75,185.9,0.0,1.94,7.08,57.94,36.25
42301020,"Roast beef sandwich on white, with cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",277.0,7.1,10.25,23.06,13.71,3.99,334.9,0.0,2.56,2.77,22.1,43.18
42302060,Salami sandwich on wheat,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",594.7,27.47,43.87,34.37,14.99,8.46,351.2,0.0,4.62,5.95,82.82,100.5
42202150,Salisbury steak with gravy,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",350.1,19.12,26.96,18.42,13.96,8.66,244.1,0.0,5.46,3.5,55.22,78.28
42110150,"Sausage and peppers, no sauce","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",530.3,21.22,41.87,30.89,3.19,7.27,151.0,0.0,4.0,5.3,68.68,59.43
41101060,Sesame seeds,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",363.0,10.5,24.1,24.95,5.91,8.86,282.3,0.0,2.89,3.63,36.68,36.06
41603020,"Soup, New England clam chowder","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",643.1,22.73,58.55,35.33,19.38,2.42,21.9,0.0,3.53,6.43,81.17,94.09
41901030,"Soup, bean, canned, reduced sodium","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",709.0,16.22,53.15,47.95,11.0,9.76,31.2,0.0,2.29,7.09,66.1,56.48
41603030,"Soup, bisque","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",353.9,29.59,30.88,12.45,11.87,6.84,126.8,0.0,8.36,3.54,78.16,105.43
41603010,"Soup, cream of chicken","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",445.8,15.34,28.68,29.97,10.71,9.01,278.8,0.0,3.44,4.46,49.48,58.52
41601010,"Soup, miso or tofu","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",677.0,11.78,37.19,53.46,8.42,2.44,204.8,0.0,1.74,6.77,48.92,38.64
41901010,"Soup, peanut","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",332.7,10.19,36.96,16.01,11.39,4.93,108.4,0.0,3.06,3.33,42.19,46.7
41901020,"Soup, pumpkin","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",465.4,8.16,12.65,42.45,14.32,5.49,187.6,0.0,1.75,4.65,27.3,43.81
41601180,"Soup, ramen noodles, water added","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",744.2,8.99,54.43,54.5,12.67,7.97,343.8,0.0,1.21,7.44,52.64,37.43
41602050,"Soup, seaweed","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",136.0,7.66,16.52,4.36,4.49,4.89,129.0,0.0,5.63,1.36,24.94,29.24
41602030,"Soup, wonton","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",361.0,7.89,47.23,15.61,13.69,9.26,127.3,0.0,2.19,3.61,43.0,43.83
42106000,Soy nut butter,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",297.8,22.68,18.87,14.62,16.78,9.52,55.2,0.0,7.62,2.98,57.77,95.64
43102300,Soybean curd,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",406.5,11.58,37.81,23.22,19.11,2.14,389.5,0.0,2.85,4.07,46.13,64.83
42111000,Soybean curd cheese,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",317.2,5.23,50.41,10.51,13.31,4.03,234.6,0.0,1.65,3.17,38.84,35.97
42114130,"Soybean curd, breaded, fried","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",331.7,25.71,26.15,13.81,7.46,5.54,297.9,0.0,7.75,3.32,67.81,85.42
42112000,"Soybean curd, deep fried","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",710.0,17.97,40.29,53.0,13.02,5.24,229.8,0.0,2.53,7.1,63.18,65.75
41811600,"Stewed dried beef, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",460.3,10.54,35.6,30.64,12.15,6.09,379.5,0.0,2.29,4.6,43.48,46.71
42110300,"Stewed goat, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",282.7,11.77,52.77,2.72,4.29,3.47,80.7,0.0,4.16,2.83,52.75,38.24
41810610,"Stewed pig's feet, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",167.3,6.61,30.12,2.27,8.6,5.83,364.4,0.0,3.95,1.67,29.95,33.68
41811890,"Stewed pork, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",775.4,26.89,50.07,51.95,4.67,3.39,198.5,0.0,3.47,7.75,86.57,74.5
41811950,"Stewed rice, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",519.8,16.7,59.32,23.97,13.27,1.49,337.0,0.0,3.21,5.2,68.26,66.24
41421020,"Stewed seasoned ground beef, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",570.1,23.04,14.41,46.7,15.45,6.5,328.3,0.0,4.04,5.7,58.99,88.62
42116000,Stuffed cabbage rolls with beef and rice,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",600.3,19.46,13.75,51.94,9.21,9.21,312.4,0.0,3.24,6.0,51.8,64.79
42101110,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",483.7,16.09,38.54,29.46,3.65,6.54,331.4,0.0,3.33,4.84,56.29,45.9
43102400,Stuffed grape leaves with beef and rice,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",283.6,24.32,26.95,8.73,17.58,3.78,263.9,0.0,8.58,2.84,64.95,102.45
43103000,Stuffed grape leaves with lamb and rice,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",571.2,16.79,34.79,40.54,4.49,7.01,358.4,0.0,2.94,5.71,56.69,47.93
41107010,"Sunflower seeds, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",160.1,7.44,10.75,9.7,19.93,2.62,201.5,0.0,4.65,1.6,21.86,58.98
41103070,"Sunflower seeds, flavored","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",775.7,15.45,55.55,54.63,4.8,3.1,380.2,0.0,1.99,7.76,66.43,40.44
41102110,"Sunflower seeds, plain, salted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",373.1,8.87,32.58,23.03,14.69,3.25,256.5,0.0,2.38,3.73,37.76,48.53
41305020,"Sunflower seeds, plain, unsalted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",444.5,18.24,27.39,29.11,14.14,4.77,285.9,0.0,4.1,4.44,54.62,74.11
41812500,"Taco, flour tortilla, chicken, cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",606.5,26.98,17.73,47.52,8.6,4.31,16.6,0.0,4.45,6.06,68.89,86.01
41812510,"Taco, flour tortilla, chicken, with beans, cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",360.4,27.21,11.28,22.94,3.53,4.34,69.9,0.0,7.55,3.6,63.66,81.48
41303000,Tahini,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",539.6,14.92,47.18,32.36,9.6,2.54,91.5,0.0,2.77,5.4,58.83,53.17
42404010,"Tea, iced, bottled, black, decaffeinated, unsweetened","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",757.4,27.03,47.39,51.08,12.4,5.03,387.2,0.0,3.57,7.57,85.33,90.74
42403010,"Tea, iced, bottled, black, diet","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",367.0,24.7,52.42,6.5,18.71,6.62,347.8,0.0,6.73,3.67,79.28,104.18
42114142,"Textured vegetable protein, dry","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",612.2,6.69,46.18,44.52,7.92,6.98,171.2,0.0,1.09,6.12,42.59,23.67
41205100,"Tomato sauce, for use with vegetables","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",472.5,8.05,20.69,39.72,8.33,2.47,231.4,0.0,1.7,4.72,31.17,31.36
41303010,Trail mix with chocolate,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",355.5,9.25,25.81,23.92,8.26,3.53,388.9,0.0,2.6,3.56,34.96,37.16
41102010,Trail mix with nuts,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",338.7,23.01,48.29,5.94,11.74,3.08,73.3,0.0,6.79,3.39,73.55,85.74
41302010,Trail mix with nuts and fruit,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",632.4,8.38,33.43,51.68,6.16,9.8,397.7,0.0,1.33,6.32,39.8,24.81
41304990,"Trail mix with pretzels, cereal, or granola","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",432.2,23.33,10.02,33.19,18.57,3.59,75.0,0.0,5.4,4.32,55.99,98.49
41101010,"Trail mix, NFS","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",729.5,21.25,42.68,52.64,3.05,3.23,371.2,0.0,2.91,7.3,71.14,55.26
42302010,Turkey sandwich on wheat,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",698.0,19.52,44.6,49.07,17.86,9.8,205.3,0.0,2.8,6.98,68.32,80.32
42304040,"Turkey sandwich on wheat, with cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",409.0,22.36,34.57,20.14,16.82,5.45,397.9,0.0,5.47,4.09,66.1,92.54
42301115,Turkey sandwich on white,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",543.7,29.73,31.67,33.12,16.21,7.63,387.1,0.0,5.47,5.44,80.73,110.74
42304030,"Turkey sandwich on white, with cheese","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",371.1,24.5,35.67,14.49,10.91,6.07,399.9,0.0,6.6,3.71,70.55,87.9
42305010,"Turkey sandwich or sub, restaurant","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",419.6,14.94,57.39,14.48,19.01,9.59,353.0,0.0,3.56,4.2,62.77,74.45
42202100,Veal Marsala,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",598.2,12.99,50.52,38.24,15.32,7.28,125.1,0.0,2.17,5.98,57.22,57.65
41425010,Veal parmigiana,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",510.7,6.9,35.06,38.1,16.46,6.25,363.7,0.0,1.35,5.11,36.44,43.41
42501000,Veal scallopini,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",326.6,7.37,26.65,21.17,6.64,6.27,177.7,0.0,2.26,3.27,31.33,28.86
42116100,"Vegetarian, fillet","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",589.5,10.5,29.43,47.75,15.32,4.63,86.7,0.0,1.78,5.9,41.61,50.35
42201000,"Veggie burger patty, no bun","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",493.9,12.1,18.8,41.14,7.29,5.09,155.0,0.0,2.45,4.94,38.54,41.0
42401100,Venison/deer jerky,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds",727.8,25.42,57.98,43.8,13.26,5.44,17.0,0.0,3.49,7.28,87.11,88.22
42203100,"Vermicelli, made from soybeans","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",167.8,14.78,14.0,5.85,13.04,6.39,168.1,0.0,8.81,1.68,38.24,67.06
43101100,"Vienna sausages stewed with potatoes, Puerto Rican style","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",473.7,18.6,37.17,27.85,5.29,5.46,68.5,0.0,3.93,4.74,60.52,56.91
41202505,"Walnuts, excluding honey roasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",591.7,17.16,33.13,43.39,16.97,5.99,72.7,0.0,2.9,5.92,56.8,73.59
41208100,"Walnuts, honey roasted","Dry Beans, Peas, Other Legumes, Nuts, and Seeds",710.6,29.2,47.65,44.8,3.56,5.21,259.0,0.0,4.11,7.11,89.33,80.51
34001540,"Almond butter and jelly sandwich, on wheat bread",Eggs,138.6,10.68,0.94,10.24,0.0,0.11,352.1,414.2,7.71,1.39,23.22,29.27
34001530,"Almond butter and jelly sandwich, on white bread",Eggs,165.9,11.65,0.41,13.07,0.0,0.41,313.8,368.9,7.02,1.66,25.16,31.63
34002140,"Almond butter sandwich, on white bread",Eggs,156.0,11.53,2.32,11.18,0.0,0.15,262.3,397.0,7.39,1.56,25.78,31.47
32130365,Bacon bits,Eggs,157.2,12.4,1.12,11.45,0.0,0.19,372.3,401.1,7.89,1.57,26.93,34.06
32130370,"Bacon or side pork, fresh, cooked",Eggs,163.9,13.17,0.3,12.23,0.0,0.08,267.6,360.4,8.04,1.64,28.13,36.23
32130265,"Bacon, NS as to type of meat, cooked",Eggs,134.4,12.41,2.11,8.48,0.0,0.21,326.7,328.4,9.23,1.34,27.22,34.54
32130270,"Bacon, NS as to type of meat, reduced sodium, cooked",Eggs,180.3,12.87,0.65,14.03,0.0,0.52,218.6,335.1,7.14,1.8,27.87,35.0
34002020,"Bacon, lettuce, tomato sandwich on wheat",Eggs,167.0,13.08,2.78,11.5,0.0,0.45,197.6,437.5,7.83,1.67,29.22,35.9
34002120,"Bacon, lettuce, tomato sandwich on white",Eggs,124.1,11.44,0.09,8.66,0.0,0.09,357.3,429.3,9.22,1.24,24.17,31.84
32131090,Baked beans,Eggs,147.4,14.01,1.23,9.61,0.0,0.83,183.7,378.7,9.5,1.47,30.11,39.08
32130910,Baked beans from fast food / restaurant,Eggs,149.5,11.36,2.57,10.43,0.0,0.98,195.1,306.1,7.6,1.5,25.5,31.09
32131110,"Baked beans, vegetarian",Eggs,172.8,14.03,1.06,12.5,0.0,0.11,342.4,314.8,8.12,1.73,30.32,38.63
32131200,Beans and franks,Eggs,145.0,11.85,1.46,10.2,0.0,0.21,149.5,402.5,8.17,1.45,25.88,32.65
32103030,"Beans and tomatoes, fat added",Eggs,137.9,13.53,1.35,8.71,0.0,0.03,363.7,320.8,9.81,1.38,29.11,37.83
32131100,"Beans and tomatoes, no added fat",Eggs,144.4,11.37,0.1,10.94,0.0,0.1,298.4,324.2,7.87,1.44,24.23,31.22
32400100,"Beans with meat, NS as to type",Eggs,169.0,12.93,2.93,11.73,0.0,0.08,173.5,366.1,7.65,1.69,29.02,35.41
31105080,"Beans, NFS",Eggs,186.7,13.81,1.61,13.89,0.0,0.37,186.4,367.1,7.4,1.87,30.29,37.7
32130160,"Beans, from canned, NS as to type, fat added",Eggs,177.8,14.65,0.02,13.24,0.0,0.02,146.9,363.7,8.24,1.78,31.09,40.39
32103035,"Beans, from canned, NS as to type, no added fat",Eggs,188.5,11.6,2.23,14.8,0.0,0.86,278.4,323.6,6.15,1.88,26.2,31.03
32130060,"Beans, from dried, NS as to type, fat added",Eggs,139.0,10.36,2.86,9.56,0.0,0.43,395.9,383.1,7.45,1.39,23.54,28.3
32103015,"Beans, from dried, NS as to type, no added fat",Eggs,131.2,11.06,0.94,9.25,0.0,0.4,188.7,367.3,8.43,1.31,23.9,30.56
32130400,"Beans, from fast food / restaurant, NS as to type",Eggs,146.0,14.53,1.55,9.08,0.0,0.76,324.9,406.4,9.95,1.46,31.3,40.67
32400070,Beef jerky,Eggs,172.8,10.12,1.29,14.13,0.0,0.09,332.3,390.9,5.86,1.73,22.61,26.9
32130670,Beef sausage,Eggs,169.5,12.48,1.21,12.75,0.0,0.96,287.8,421.1,7.36,1.7,27.26,34.05
32130660,Beef sausage with cheese,Eggs,150.8,10.04,0.51,12.07,0.0,0.51,317.5,400.8,6.66,1.51,21.84,27.1
32105230,"Beef taco filling: beef, cheese, tomato, taco sauce",Eggs,152.2,13.4,0.71,10.64,0.0,0.53,368.8,357.1,8.8,1.52,28.68,37.16
32400600,"Beef, bacon, cooked",Eggs,152.0,12.94,0.27,11.02,0.0,0.27,277.1,403.1,8.51,1.52,27.54,35.78
32400700,"Beef, bacon, reduced sodium, cooked",Eggs,181.1,11.63,0.28,14.83,0.0,0.28,302.0,303.7,6.42,1.81,25.21,31.27
32130040,"Beef, corned",Eggs,195.0,13.57,2.81,14.39,0.0,0.24,156.8,345.3,6.96,1.95,30.5,36.81
32130020,"Beef, dried, chipped, cooked in fat",Eggs,140.0,12.28,0.51,9.87,0.0,0.15,291.3,384.9,8.77,1.4,26.21,34.04
32130010,"Beef, dried, chipped, uncooked",Eggs,137.0,10.56,2.8,9.29,0.0,0.41,227.3,419.2,7.71,1.37,23.89,28.94
32105190,"Beef, prepackaged or deli, luncheon meat",Eggs,161.5,13.03,1.68,11.4,0.0,0.18,347.6,381.3,8.07,1.62,28.51,35.86
32129990,"Beef, prepackaged or deli, luncheon meat, reduced sodium",Eggs,182.6,10.66,2.3,14.53,0.0,0.37,157.9,377.8,5.84,1.83,24.3,28.33
32130600,Black beans with meat,Eggs,183.4,12.27,2.38,13.87,0.0,0.23,196.7,347.2,6.69,1.83,27.56,33.14
32130100,"Black beans, NFS",Eggs,184.0,11.31,2.65,14.24,0.0,0.61,144.6,358.7,6.15,1.84,25.78,30.25
32130200,"Black beans, from canned, fat added",Eggs,146.3,12.52,2.13,9.74,0.0,0.33,127.2,351.2,8.56,1.46,27.57,34.63
33401500,"Black beans, from canned, no added fat",Eggs,156.0,10.82,2.07,11.6,0.0,0.32,285.7,310.8,6.94,1.56,24.24,29.34
32130300,"Black beans, from canned, reduced sodium",Eggs,171.5,14.02,2.69,11.63,0.0,0.03,366.2,302.0,8.17,1.72,31.1,38.63
32400060,"Black beans, from dried, fat added",Eggs,173.5,13.57,1.98,12.37,0.0,0.38,148.8,407.9,7.82,1.74,29.86,37.24
33001010,"Black beans, from dried, no added fat",Eggs,126.6,13.12,0.17,8.17,0.0,0.17,242.7,339.4,10.36,1.27,27.59,36.83
32130490,"Black beans, from fast food / restaurant",Eggs,161.9,11.0,0.63,12.82,0.0,0.44,339.0,417.6,6.79,1.62,23.93,29.76
32130500,"Blackeyed peas, NFS",Eggs,153.5,12.0,0.45,11.52,0.0,0.44,257.4,427.3,7.82,1.54,25.76,32.93
32130510,"Blackeyed peas, from dried",Eggs,148.2,13.53,1.47,9.8,0.0,0.58,181.9,340.4,9.13,1.48,29.28,37.63
32130440,Blood sausage,Eggs,155.7,10.38,0.4,12.51,0.0,0.4,276.1,338.4,6.67,1.56,22.52,28.03
32130460,Bratwurst,Eggs,141.8,13.68,1.99,8.79,0.0,0.5,370.3,438.0,9.65,1.42,29.77,38.2
32130630,"Bratwurst, with cheese",Eggs,125.3,10.28,2.46,8.26,0.0,0.54,161.5,411.9,8.2,1.25,23.04,28.33
32105220,"Burrito, meat, with beans and rice, no cheese",Eggs,198.1,14.13,2.65,14.56,0.0,0.3,185.5,424.5,7.13,1.98,31.57,38.43
32105210,"Burrito, meat, with beans, no cheese",Eggs,138.5,13.99,0.14,9.11,0.0,0.14,214.6,449.7,10.1,1.38,29.44,39.2
32105200,"Burrito, meat, with rice, no cheese",Eggs,159.6,13.23,0.13,11.8,0.0,0.13,211.9,370.8,8.29,1.6,28.12,36.5
32400078,Chicken salad spread,Eggs,132.9,12.85,0.16,8.98,0.0,0.16,261.1,381.7,9.67,1.33,27.11,35.89
31111010,"Chicken, prepackaged or deli, luncheon meat",Eggs,167.6,10.81,1.46,13.17,0.0,0.63,307.3,318.9,6.45,1.68,24.03,29.08
31201000,"Chicken, prepackaged or deli, luncheon meat, reduced sodium",Eggs,181.3,14.73,0.4,13.42,0.0,0.4,321.6,413.1,8.12,1.81,31.47,40.56
