Food code,MainGroup
58155510,Grain Products
58400000,Grain Products
58400100,Grain Products
58404500,Grain Products
75604600,Vegetables
75651000,Vegetables
63415100,Fruits
58155410,Grain Products
58401010,Grain Products
75601100,Vegetables
41601010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41601180,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41601030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41601160,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
28340120,"Meat, Poultry, Fish, and Mixtures"
58421080,Grain Products
28315140,"Meat, Poultry, Fish, and Mixtures"
28350220,"Meat, Poultry, Fish, and Mixtures"
28315150,"Meat, Poultry, Fish, and Mixtures"
41602030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41602050,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
74602010,Vegetables
74602200,Vegetables
28320160,"Meat, Poultry, Fish, and Mixtures"
28310230,"Meat, Poultry, Fish, and Mixtures"
58421020,Grain Products
28315160,"Meat, Poultry, Fish, and Mixtures"
28340660,"Meat, Poultry, Fish, and Mixtures"
28340600,"Meat, Poultry, Fish, and Mixtures"
58403060,Grain Products
58403040,Grain Products
58403010,Grain Products
41603000,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41603005,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
28355480,"Meat, Poultry, Fish, and Mixtures"
75652010,Vegetables
75656060,Vegetables
75649110,Vegetables
28315050,"Meat, Poultry, Fish, and Mixtures"
75649010,Vegetables
75649040,Vegetables
74601000,Vegetables
58400200,Grain Products
28345110,"Meat, Poultry, Fish, and Mixtures"
74601010,Vegetables
75608100,Vegetables
72302100,Vegetables
28355110,"Meat, Poultry, Fish, and Mixtures"
75611010,Vegetables
42204060,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
28355250,"Meat, Poultry, Fish, and Mixtures"
75607060,Vegetables
71801005,Vegetables
71801000,Vegetables
73502000,Vegetables
28311010,"Meat, Poultry, Fish, and Mixtures"
32300100,Eggs
58407034,Grain Products
58407042,Grain Products
58408010,Grain Products
75647000,Vegetables
28310330,"Meat, Poultry, Fish, and Mixtures"
41601070,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
28340750,"Meat, Poultry, Fish, and Mixtures"
28310335,"Meat, Poultry, Fish, and Mixtures"
58407030,Grain Products
58407056,Grain Products
58407038,Grain Products
58407046,Grain Products
58407052,Grain Products
58407060,Grain Products
56205000,Grain Products
56205011,Grain Products
56205012,Grain Products
56205017,Grain Products
56205060,Grain Products
56205070,Grain Products
56205130,Grain Products
56205150,Grain Products
56205170,Grain Products
56205310,Grain Products
56205340,Grain Products
56205350,Grain Products
56205410,Grain Products
56205001,Grain Products
56205002,Grain Products
56205007,Grain Products
56205008,Grain Products
56205205,Grain Products
56205210,Grain Products
56205215,Grain Products
56205320,Grain Products
56205014,Grain Products
56205004,Grain Products
56205016,Grain Products
56205006,Grain Products
56205018,Grain Products
56205101,Grain Products
56205190,Grain Products
56205300,Grain Products
56205330,Grain Products
56207160,Grain Products
56204000,Grain Products
56204005,Grain Products
56204010,Grain Products
56200410,Grain Products
56202000,Grain Products
56117090,Grain Products
56200510,Grain Products
56140100,Grain Products
56130000,Grain Products
56112000,Grain Products
56104000,Grain Products
56116990,Grain Products
56207110,Grain Products
56207120,Grain Products
56207130,Grain Products
56113000,Grain Products
56132990,Grain Products
51121015,Grain Products
51121120,Grain Products
51134010,Grain Products
51801020,Grain Products
51807000,Grain Products
51140100,Grain Products
51115010,Grain Products
51115020,Grain Products
51107010,Grain Products
51135000,Grain Products
51135010,Grain Products
51109150,Grain Products
51401010,Grain Products
51401020,Grain Products
51101010,Grain Products
51101000,Grain Products
51808010,Grain Products
51808000,Grain Products
51301620,Grain Products
51121065,Grain Products
51121045,Grain Products
51121025,Grain Products
51123020,Grain Products
51109100,Grain Products
51121075,Grain Products
51121055,Grain Products
51121035,Grain Products
51301010,Grain Products
51301020,Grain Products
51300185,Grain Products
51300175,Grain Products
51108100,Grain Products
51300180,Grain Products
51122300,Grain Products
51122310,Grain Products
51122000,Grain Products
51122010,Grain Products
51122100,Grain Products
51122110,Grain Products
51301510,Grain Products
51301520,Grain Products
51000180,Grain Products
51000190,Grain Products
51101050,Grain Products
51101060,Grain Products
51301040,Grain Products
51301050,Grain Products
51300140,Grain Products
51300150,Grain Products
51111010,Grain Products
51111040,Grain Products
51106010,Grain Products
51106020,Grain Products
51106200,Grain Products
51106210,Grain Products
51108010,Grain Products
51102010,Grain Products
51102020,Grain Products
51107040,Grain Products
51113010,Grain Products
51113100,Grain Products
51119010,Grain Products
51119040,Grain Products
51121110,Grain Products
51127010,Grain Products
51127020,Grain Products
51133010,Grain Products
51133020,Grain Products
51134000,Grain Products
51300300,Grain Products
51300310,Grain Products
51401030,Grain Products
51401040,Grain Products
51407010,Grain Products
51407020,Grain Products
51501010,Grain Products
51501020,Grain Products
51501040,Grain Products
51501050,Grain Products
51601010,Grain Products
51601210,Grain Products
51601220,Grain Products
51801010,Grain Products
51804010,Grain Products
51804020,Grain Products
51806010,Grain Products
51806020,Grain Products
51602010,Grain Products
51602020,Grain Products
51601020,Grain Products
51300210,Grain Products
51300220,Grain Products
51301540,Grain Products
51301550,Grain Products
51000100,Grain Products
51000110,Grain Products
51300110,Grain Products
51300120,Grain Products
51109010,Grain Products
51109040,Grain Products
51105010,Grain Products
51105040,Grain Products
51805020,Grain Products
51805010,Grain Products
51301120,Grain Products
51301130,Grain Products
51301600,Grain Products
51300050,Grain Products
51300060,Grain Products
51129010,Grain Products
51129020,Grain Products
51404010,Grain Products
51404020,Grain Products
51000200,Grain Products
51000300,Grain Products
51000400,Grain Products
51154510,Grain Products
51154550,Grain Products
51154600,Grain Products
51155000,Grain Products
51156500,Grain Products
51158100,Grain Products
51159000,Grain Products
51183990,Grain Products
51184200,Grain Products
51320070,Grain Products
51320700,Grain Products
51320720,Grain Products
51420000,Grain Products
51421000,Grain Products
51502010,Grain Products
51808100,Grain Products
51184230,Grain Products
51320010,Grain Products
51320500,Grain Products
51320060,Grain Products
51320710,Grain Products
51620020,Grain Products
51154010,Grain Products
51320550,Grain Products
51184210,Grain Products
51184220,Grain Products
51153000,Grain Products
51620000,Grain Products
51620030,Grain Products
51154100,Grain Products
51150000,Grain Products
51157000,Grain Products
51184260,Grain Products
51320560,Grain Products
51186100,Grain Products
51186130,Grain Products
51186160,Grain Products
51302520,Grain Products
51303050,Grain Products
51303100,Grain Products
51401200,Grain Products
51404550,Grain Products
51503000,Grain Products
51503040,Grain Products
51630200,Grain Products
51180030,Grain Products
51300100,Grain Products
51301700,Grain Products
51301800,Grain Products
51301900,Grain Products
51501080,Grain Products
51630000,Grain Products
51630100,Grain Products
51180080,Grain Products
51302500,Grain Products
51301820,Grain Products
51303010,Grain Products
51404500,Grain Products
51186010,Grain Products
51180010,Grain Products
51303030,Grain Products
51303070,Grain Products
51301750,Grain Products
51301805,Grain Products
52208760,Grain Products
52215000,Grain Products
52215100,Grain Products
52215260,Grain Products
52215300,Grain Products
52215350,Grain Products
52215200,Grain Products
52104100,Grain Products
52206010,Grain Products
52206060,Grain Products
52207010,Grain Products
52208020,Grain Products
52211010,Grain Products
52213010,Grain Products
52301000,Grain Products
52302500,Grain Products
52302600,Grain Products
52303500,Grain Products
52306300,Grain Products
52401000,Grain Products
52403000,Grain Products
52408000,Grain Products
71930200,Vegetables
52302020,Grain Products
52302010,Grain Products
52201000,Grain Products
52220110,Grain Products
52311010,Grain Products
52209010,Grain Products
52303010,Grain Products
52304100,Grain Products
52208010,Grain Products
52202060,Grain Products
52304040,Grain Products
52405010,Grain Products
52306010,Grain Products
52105100,Grain Products
52104200,Grain Products
52105200,Grain Products
52104010,Grain Products
52102040,Grain Products
52101000,Grain Products
52103000,Grain Products
58117210,Grain Products
52407000,Grain Products
52306550,Grain Products
55610300,Grain Products
75411020,Vegetables
52104040,Grain Products
52304150,Grain Products
52304000,Grain Products
52304010,Grain Products
52404060,Grain Products
52306500,Grain Products
52306700,Grain Products
53430100,Grain Products
53430200,Grain Products
55200010,Grain Products
55200200,Grain Products
55203700,Grain Products
55208000,Grain Products
55300010,Grain Products
55300050,Grain Products
55300060,Grain Products
55301000,Grain Products
55301025,Grain Products
55301040,Grain Products
55301048,Grain Products
55401000,Grain Products
55501000,Grain Products
55200100,Grain Products
55201000,Grain Products
55200030,Grain Products
55200020,Grain Products
55300020,Grain Products
55400010,Grain Products
55200040,Grain Products
55200120,Grain Products
55203000,Grain Products
55100020,Grain Products
55100055,Grain Products
55103000,Grain Products
55200080,Grain Products
55100010,Grain Products
55101000,Grain Products
55101015,Grain Products
55100050,Grain Products
55200050,Grain Products
55200110,Grain Products
55203600,Grain Products
55100025,Grain Products
55100060,Grain Products
55103100,Grain Products
55301031,Grain Products
55100005,Grain Products
55100080,Grain Products
55106000,Grain Products
55702100,Grain Products
58174100,Grain Products
55103020,Grain Products
55301015,Grain Products
55200130,Grain Products
55205000,Grain Products
55200070,Grain Products
55200060,Grain Products
55100065,Grain Products
55105205,Grain Products
55105200,Grain Products
55100030,Grain Products
57119000,Grain Products
57103100,Grain Products
57241000,Grain Products
57240100,Grain Products
57125000,Grain Products
57126000,Grain Products
57124200,Grain Products
57347000,Grain Products
57221700,Grain Products
57348000,Grain Products
57223000,Grain Products
57305150,Grain Products
57227000,Grain Products
57100100,Grain Products
57420100,Grain Products
57420120,Grain Products
57420130,Grain Products
57420150,Grain Products
57420140,Grain Products
57329000,Grain Products
57216000,Grain Products
57344010,Grain Products
57134000,Grain Products
57420160,Grain Products
57207000,Grain Products
57308400,Grain Products
57401100,Grain Products
57123000,Grain Products
57132000,Grain Products
57336000,Grain Products
57411000,Grain Products
57214000,Grain Products
57301600,Grain Products
57237100,Grain Products
57137000,Grain Products
57304100,Grain Products
57417000,Grain Products
57420110,Grain Products
57416000,Grain Products
57151000,Grain Products
57344000,Grain Products
57418000,Grain Products
56202900,Grain Products
56202960,Grain Products
56203066,Grain Products
56203067,Grain Products
56203555,Grain Products
56203610,Grain Products
56202905,Grain Products
56203076,Grain Products
56203077,Grain Products
56203135,Grain Products
56203130,Grain Products
56203096,Grain Products
56203097,Grain Products
56203106,Grain Products
56203107,Grain Products
56203160,Grain Products
56203155,Grain Products
56203086,Grain Products
56203087,Grain Products
56203056,Grain Products
56203057,Grain Products
56200300,Grain Products
56200990,Grain Products
56201090,Grain Products
56201091,Grain Products
56201092,Grain Products
56201050,Grain Products
56201051,Grain Products
56201052,Grain Products
56201210,Grain Products
56201220,Grain Products
56201230,Grain Products
56208500,Grain Products
56207370,Grain Products
56205050,Grain Products
56207017,Grain Products
56207060,Grain Products
56207016,Grain Products
56207030,Grain Products
56206990,Grain Products
56201600,Grain Products
58174000,Grain Products
56201515,Grain Products
56201516,Grain Products
56201517,Grain Products
56207200,Grain Products
75217520,Vegetables
71200240,Vegetables
71200410,Vegetables
71203020,Vegetables
71202000,Vegetables
71200010,Vegetables
71205040,Vegetables
71200310,Vegetables
71202510,Vegetables
71203010,Vegetables
71203030,Vegetables
71201200,Vegetables
54402610,Grain Products
71200300,Vegetables
71202500,Vegetables
71200120,Vegetables
71200130,Vegetables
71200140,Vegetables
71200110,Vegetables
71200100,Vegetables
71201050,Vegetables
71200400,Vegetables
71200200,Vegetables
71205030,Vegetables
71205020,Vegetables
71200210,Vegetables
71200220,Vegetables
71200230,Vegetables
54401110,Grain Products
54401111,Grain Products
71905410,Vegetables
71980200,Vegetables
73410210,Vegetables
54401035,Grain Products
54401065,Grain Products
54318000,Grain Products
54401026,Grain Products
54401090,Grain Products
54406010,Grain Products
54401085,Grain Products
54440020,Grain Products
54420210,Grain Products
41410015,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
54402080,Grain Products
54401112,Grain Products
54404010,Grain Products
54401122,Grain Products
54401121,Grain Products
54401081,Grain Products
54401011,Grain Products
54401055,Grain Products
54401021,Grain Products
41310900,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
54401031,Grain Products
54401075,Grain Products
54404000,Grain Products
54404020,Grain Products
54406200,Grain Products
54401170,Grain Products
71220000,Vegetables
54403001,Grain Products
54403005,Grain Products
54403040,Grain Products
54403046,Grain Products
54403051,Grain Products
54403059,Grain Products
54403080,Grain Products
54403089,Grain Products
54403160,Grain Products
54403057,Grain Products
54403053,Grain Products
54403058,Grain Products
54403087,Grain Products
54403088,Grain Products
54403120,Grain Products
54403056,Grain Products
54403085,Grain Products
54403006,Grain Products
54403010,Grain Products
54403045,Grain Products
54403110,Grain Products
54403082,Grain Products
54403052,Grain Products
54403081,Grain Products
54403054,Grain Products
54403083,Grain Products
54408000,Grain Products
54408015,Grain Products
54408017,Grain Products
54408030,Grain Products
54408190,Grain Products
54408250,Grain Products
54408290,Grain Products
54408400,Grain Products
54408405,Grain Products
54408450,Grain Products
54408082,Grain Products
54408035,Grain Products
54408422,Grain Products
54408462,Grain Products
54408110,Grain Products
54408115,Grain Products
54420220,Grain Products
54408260,Grain Products
54408300,Grain Products
54408105,Grain Products
54402200,Grain Products
54408487,Grain Products
54408485,Grain Products
54408470,Grain Products
54408411,Grain Products
54408416,Grain Products
54408432,Grain Products
54408410,Grain Products
54408415,Grain Products
54408456,Grain Products
54408466,Grain Products
54408455,Grain Products
54408200,Grain Products
54408310,Grain Products
54408016,Grain Products
54408081,Grain Products
54408430,Grain Products
54408465,Grain Products
54408475,Grain Products
54408486,Grain Products
54408460,Grain Products
54408420,Grain Products
54408210,Grain Products
54408070,Grain Products
54408480,Grain Products
51808050,Grain Products
54304110,Grain Products
54308000,Grain Products
54328000,Grain Products
54440010,Grain Products
54304005,Grain Products
54304020,Grain Products
51187000,Grain Products
54318500,Grain Products
54402700,Grain Products
54338020,Grain Products
54337010,Grain Products
54305010,Grain Products
54305020,Grain Products
54328110,Grain Products
54103000,Grain Products
54319005,Grain Products
54328200,Grain Products
54328100,Grain Products
54336000,Grain Products
54304000,Grain Products
54304100,Grain Products
54304150,Grain Products
56116000,Grain Products
54328210,Grain Products
54328105,Grain Products
54319000,Grain Products
54340110,Grain Products
54340100,Grain Products
54301100,Grain Products
54328120,Grain Products
54200100,Grain Products
51184100,Grain Products
54204020,Grain Products
54307000,Grain Products
51306000,Grain Products
54001000,Grain Products
54102050,Grain Products
54319020,Grain Products
54338100,Grain Products
54337060,Grain Products
54204030,Grain Products
54319500,Grain Products
54301030,Grain Products
51188500,Grain Products
51185000,Grain Products
54301010,Grain Products
51184000,Grain Products
54326000,Grain Products
54337030,Grain Products
54337020,Grain Products
54301020,Grain Products
54338010,Grain Products
54338000,Grain Products
54201010,Grain Products
54336100,Grain Products
54313000,Grain Products
54325010,Grain Products
54325000,Grain Products
54202020,Grain Products
54325060,Grain Products
53711100,Grain Products
53713010,Grain Products
53713100,Grain Products
53714500,Grain Products
53714520,Grain Products
53710400,Grain Products
53710500,Grain Products
53710502,Grain Products
53710504,Grain Products
53710700,Grain Products
53710810,Grain Products
53710900,Grain Products
53710902,Grain Products
53710904,Grain Products
53711006,Grain Products
53713000,Grain Products
53714230,Grain Products
53710906,Grain Products
53711004,Grain Products
53711002,Grain Products
53711000,Grain Products
53714250,Grain Products
53712200,Grain Products
53712210,Grain Products
53710600,Grain Products
53714510,Grain Products
53714400,Grain Products
53714220,Grain Products
53714200,Grain Products
53714300,Grain Products
53714210,Grain Products
53712000,Grain Products
53712100,Grain Products
53720500,Grain Products
53720700,Grain Products
53729000,Grain Products
53720100,Grain Products
53720210,Grain Products
53720600,Grain Products
53720610,Grain Products
53720800,Grain Products
53720200,Grain Products
53710802,Grain Products
53720300,Grain Products
53710800,Grain Products
53720400,Grain Products
53100100,Grain Products
53101100,Grain Products
53102700,Grain Products
53103000,Grain Products
53104260,Grain Products
53104400,Grain Products
53104500,Grain Products
53104600,Grain Products
53105300,Grain Products
53105310,Grain Products
53105396,Grain Products
53110000,Grain Products
53111000,Grain Products
53113000,Grain Products
53114100,Grain Products
53115200,Grain Products
53116000,Grain Products
53116520,Grain Products
53117200,Grain Products
53118100,Grain Products
53118110,Grain Products
53124110,Grain Products
53300200,Grain Products
53301000,Grain Products
53304000,Grain Products
53305000,Grain Products
53305700,Grain Products
53305800,Grain Products
53307000,Grain Products
53341000,Grain Products
53343000,Grain Products
53346000,Grain Products
53347000,Grain Products
53360000,Grain Products
53385000,Grain Products
53385500,Grain Products
53410500,Grain Products
53410800,Grain Products
53415400,Grain Products
53415500,Grain Products
53440300,Grain Products
53440500,Grain Products
53440600,Grain Products
53440700,Grain Products
53119000,Grain Products
53112100,Grain Products
53123070,Grain Products
53415100,Grain Products
53450000,Grain Products
53102200,Grain Products
53303500,Grain Products
53344000,Grain Products
53102800,Grain Products
53115450,Grain Products
53342000,Grain Products
53105270,Grain Products
53108200,Grain Products
53410100,Grain Products
53300100,Grain Products
53344300,Grain Products
53118500,Grain Products
53105272,Grain Products
53441110,Grain Products
53381000,Grain Products
53301070,Grain Products
53105275,Grain Products
53105262,Grain Products
53105264,Grain Products
53104550,Grain Products
53453150,Grain Products
53391000,Grain Products
53391100,Grain Products
53346500,Grain Products
53365000,Grain Products
53312000,Grain Products
53410300,Grain Products
53415300,Grain Products
53106500,Grain Products
53441210,Grain Products
53440000,Grain Products
53116510,Grain Products
53118550,Grain Products
53109200,Grain Products
53121270,Grain Products
53121272,Grain Products
53121275,Grain Products
53120270,Grain Products
53120272,Grain Products
53201000,Grain Products
53202000,Grain Products
53206550,Grain Products
53222010,Grain Products
53223000,Grain Products
53224250,Grain Products
53226000,Grain Products
53233100,Grain Products
53235600,Grain Products
53242500,Grain Products
54102060,Grain Products
54102015,Grain Products
51187020,Grain Products
53228000,Grain Products
53240000,Grain Products
53224000,Grain Products
53206100,Grain Products
53261000,Grain Products
53200100,Grain Products
53203000,Grain Products
53238000,Grain Products
53239100,Grain Products
53205250,Grain Products
53237500,Grain Products
53244010,Grain Products
53226550,Grain Products
53236100,Grain Products
53226600,Grain Products
53207000,Grain Products
53234100,Grain Products
53235000,Grain Products
53210000,Grain Products
53225000,Grain Products
53222020,Grain Products
53205260,Grain Products
53251100,Grain Products
53220030,Grain Products
53237000,Grain Products
53209100,Grain Products
53233040,Grain Products
53231400,Grain Products
53247500,Grain Products
53235500,Grain Products
53243010,Grain Products
53209005,Grain Products
53230000,Grain Products
53231000,Grain Products
54102010,Grain Products
53241500,Grain Products
54102020,Grain Products
54102200,Grain Products
53240010,Grain Products
53239050,Grain Products
53209010,Grain Products
53233050,Grain Products
53233080,Grain Products
53237010,Grain Products
53206500,Grain Products
53239000,Grain Products
53204840,Grain Products
53211000,Grain Products
53270100,Grain Products
53208000,Grain Products
53208200,Grain Products
53260400,Grain Products
53260600,Grain Products
53260500,Grain Products
54102100,Grain Products
53206030,Grain Products
53243050,Grain Products
53209015,Grain Products
53234250,Grain Products
53234000,Grain Products
53223100,Grain Products
53247050,Grain Products
53209020,Grain Products
53239010,Grain Products
53226500,Grain Products
53241510,Grain Products
53236000,Grain Products
53209500,Grain Products
53246000,Grain Products
53244020,Grain Products
53210900,Grain Products
53260030,Grain Products
53260300,Grain Products
53206020,Grain Products
53220000,Grain Products
53247000,Grain Products
53242000,Grain Products
53243000,Grain Products
53233060,Grain Products
53241600,Grain Products
53233010,Grain Products
53204000,Grain Products
53215500,Grain Products
53204010,Grain Products
53203500,Grain Products
53204100,Grain Products
53206000,Grain Products
53233000,Grain Products
53260200,Grain Products
51160200,Grain Products
51166100,Grain Products
51166500,Grain Products
51167000,Grain Products
53415110,Grain Products
53420000,Grain Products
53420100,Grain Products
53420250,Grain Products
53420410,Grain Products
53500100,Grain Products
53511000,Grain Products
53610200,Grain Products
55801000,Grain Products
55801010,Grain Products
53452400,Grain Products
53610170,Grain Products
53521230,Grain Products
51160000,Grain Products
53520160,Grain Products
53452200,Grain Products
51161050,Grain Products
53452450,Grain Products
53452120,Grain Products
53452130,Grain Products
51160100,Grain Products
53610100,Grain Products
53520130,Grain Products
53452420,Grain Products
53521210,Grain Products
51166200,Grain Products
53521140,Grain Products
53520120,Grain Products
53452100,Grain Products
51160110,Grain Products
53521110,Grain Products
51161020,Grain Products
51188100,Grain Products
53452500,Grain Products
58124210,Grain Products
53530010,Grain Products
53520510,Grain Products
51168000,Grain Products
53520200,Grain Products
53520170,Grain Products
53452150,Grain Products
53520000,Grain Products
51161250,Grain Products
51161270,Grain Products
51161280,Grain Products
53452170,Grain Products
53530000,Grain Products
51166000,Grain Products
53510000,Grain Products
53420400,Grain Products
53521130,Grain Products
53415120,Grain Products
53420200,Grain Products
53520140,Grain Products
51161030,Grain Products
53420210,Grain Products
53430700,Grain Products
53510100,Grain Products
51161000,Grain Products
53520135,Grain Products
51165000,Grain Products
53520100,Grain Products
91705005,"Sugars, Sweets, and Beverages"
91705012,"Sugars, Sweets, and Beverages"
91705290,"Sugars, Sweets, and Beverages"
91705312,"Sugars, Sweets, and Beverages"
91706010,"Sugars, Sweets, and Beverages"
91731000,"Sugars, Sweets, and Beverages"
91701010,"Sugars, Sweets, and Beverages"
91705440,"Sugars, Sweets, and Beverages"
91705470,"Sugars, Sweets, and Beverages"
91705520,"Sugars, Sweets, and Beverages"
91705200,"Sugars, Sweets, and Beverages"
91705480,"Sugars, Sweets, and Beverages"
91705010,"Sugars, Sweets, and Beverages"
91705300,"Sugars, Sweets, and Beverages"
91705315,"Sugars, Sweets, and Beverages"
91705450,"Sugars, Sweets, and Beverages"
91705080,"Sugars, Sweets, and Beverages"
91746100,"Sugars, Sweets, and Beverages"
91746110,"Sugars, Sweets, and Beverages"
91705510,"Sugars, Sweets, and Beverages"
91705530,"Sugars, Sweets, and Beverages"
91705015,"Sugars, Sweets, and Beverages"
91705550,"Sugars, Sweets, and Beverages"
91705460,"Sugars, Sweets, and Beverages"
91705020,"Sugars, Sweets, and Beverages"
91700010,"Sugars, Sweets, and Beverages"
91705250,"Sugars, Sweets, and Beverages"
91705400,"Sugars, Sweets, and Beverages"
91745035,"Sugars, Sweets, and Beverages"
91745050,"Sugars, Sweets, and Beverages"
91770060,"Sugars, Sweets, and Beverages"
91802000,"Sugars, Sweets, and Beverages"
91745010,"Sugars, Sweets, and Beverages"
91723030,"Sugars, Sweets, and Beverages"
91718300,"Sugars, Sweets, and Beverages"
91745000,"Sugars, Sweets, and Beverages"
91745025,"Sugars, Sweets, and Beverages"
91746350,"Sugars, Sweets, and Beverages"
91745110,"Sugars, Sweets, and Beverages"
91801000,"Sugars, Sweets, and Beverages"
91750000,"Sugars, Sweets, and Beverages"
91706020,"Sugars, Sweets, and Beverages"
91728000,"Sugars, Sweets, and Beverages"
91733000,"Sugars, Sweets, and Beverages"
91723000,"Sugars, Sweets, and Beverages"
91745030,"Sugars, Sweets, and Beverages"
91746300,"Sugars, Sweets, and Beverages"
91721000,"Sugars, Sweets, and Beverages"
32401000,Eggs
91560100,"Sugars, Sweets, and Beverages"
63403150,Fruits
63430150,Fruits
91612000,"Sugars, Sweets, and Beverages"
63420105,Fruits
63420205,Fruits
91611000,"Sugars, Sweets, and Beverages"
91611100,"Sugars, Sweets, and Beverages"
91601000,"Sugars, Sweets, and Beverages"
91601010,"Sugars, Sweets, and Beverages"
91621050,"Sugars, Sweets, and Beverages"
91621000,"Sugars, Sweets, and Beverages"
91501020,"Sugars, Sweets, and Beverages"
91501100,"Sugars, Sweets, and Beverages"
91511010,"Sugars, Sweets, and Beverages"
91511020,"Sugars, Sweets, and Beverages"
91501010,"Sugars, Sweets, and Beverages"
91610900,"Sugars, Sweets, and Beverages"
91520100,"Sugars, Sweets, and Beverages"
63101120,Fruits
63101000,Fruits
63101110,Fruits
63401060,Fruits
63101310,Fruits
63101210,Fruits
63101150,Fruits
63107010,Fruits
63107410,Fruits
63123000,Fruits
63131010,Fruits
63135110,Fruits
63135140,Fruits
63135620,Fruits
63135010,Fruits
63135170,Fruits
63223110,Fruits
63223610,Fruits
63223020,Fruits
63203110,Fruits
63203600,Fruits
63207010,Fruits
63219610,Fruits
63203010,Fruits
63201600,Fruits
63201010,Fruits
63207110,Fruits
63200100,Fruits
63200110,Fruits
63219000,Fruits
61110010,Fruits
61113010,Fruits
61116010,Fruits
61100600,Fruits
61101200,Fruits
61101010,Fruits
61122330,Fruits
61122300,Fruits
61122320,Fruits
61119010,Fruits
61125010,Fruits
63127010,Fruits
63149010,Fruits
63109015,Fruits
63109010,Fruits
62104100,Fruits
62105000,Fruits
62107200,Fruits
62108100,Fruits
62110100,Fruits
62113100,Fruits
62114050,Fruits
62114110,Fruits
62119100,Fruits
62120000,Fruits
62120100,Fruits
62125100,Fruits
62101100,Fruits
62109100,Fruits
62122100,Fruits
62101050,Fruits
62116100,Fruits
62106000,Fruits
63100100,Fruits
63103110,Fruits
63111010,Fruits
63115110,Fruits
63115200,Fruits
63119010,Fruits
63119110,Fruits
63125010,Fruits
63126510,Fruits
63134010,Fruits
63139010,Fruits
63143110,Fruits
63145010,Fruits
63148750,Fruits
63301010,Fruits
63311180,Fruits
63100110,Fruits
63103010,Fruits
63311140,Fruits
63311110,Fruits
63109700,Fruits
63115010,Fruits
63311000,Fruits
63126500,Fruits
63413010,Fruits
63116010,Fruits
63143010,Fruits
63147110,Fruits
63401070,Fruits
63401010,Fruits
63311170,Fruits
63402980,Fruits
63402990,Fruits
63403000,Fruits
63403010,Fruits
63403040,Fruits
63402970,Fruits
63403030,Fruits
63311050,Fruits
63402960,Fruits
63403020,Fruits
63402950,Fruits
63137110,Fruits
63137140,Fruits
63137050,Fruits
63137010,Fruits
63137170,Fruits
63141110,Fruits
63141140,Fruits
63141200,Fruits
63141010,Fruits
63141170,Fruits
63129030,Fruits
63129050,Fruits
63133010,Fruits
63133100,Fruits
63129010,Fruits
74206000,Vegetables
74101000,Vegetables
74201000,Vegetables
74201003,Vegetables
74201001,Vegetables
74204500,Vegetables
73101010,Vegetables
73102190,Vegetables
73102217,Vegetables
73102224,Vegetables
73102227,Vegetables
73102241,Vegetables
73102218,Vegetables
73102225,Vegetables
73102228,Vegetables
73103022,Vegetables
73102211,Vegetables
73102212,Vegetables
73102213,Vegetables
73103010,Vegetables
73103021,Vegetables
73102221,Vegetables
73102222,Vegetables
73102223,Vegetables
73103020,Vegetables
73102220,Vegetables
75122200,Vegetables
73303010,Vegetables
73303020,Vegetables
73201020,Vegetables
75226060,Vegetables
73302010,Vegetables
73409000,Vegetables
73201013,Vegetables
75233220,Vegetables
73401000,Vegetables
73403000,Vegetables
73403010,Vegetables
73403020,Vegetables
73405000,Vegetables
73405010,Vegetables
73405020,Vegetables
73406000,Vegetables
73407000,Vegetables
73407050,Vegetables
73407060,Vegetables
72201100,Vegetables
72201190,Vegetables
72201223,Vegetables
72201226,Vegetables
72203000,Vegetables
72201224,Vegetables
72201227,Vegetables
72103000,Vegetables
72103030,Vegetables
72201211,Vegetables
72201212,Vegetables
72201221,Vegetables
72201222,Vegetables
72201220,Vegetables
72203070,Vegetables
72125100,Vegetables
72125217,Vegetables
72125224,Vegetables
72125227,Vegetables
72125230,Vegetables
72125225,Vegetables
72125228,Vegetables
72125218,Vegetables
72125211,Vegetables
72125212,Vegetables
72125213,Vegetables
72125221,Vegetables
72125222,Vegetables
72125223,Vegetables
72125220,Vegetables
72124100,Vegetables
75113080,Vegetables
75114000,Vegetables
75143050,Vegetables
75143100,Vegetables
75143200,Vegetables
75143300,Vegetables
75113060,Vegetables
72116000,Vegetables
75143000,Vegetables
75113000,Vegetables
75143350,Vegetables
72116150,Vegetables
75220051,Vegetables
27420080,"Meat, Poultry, Fish, and Mixtures"
72101100,Vegetables
72104100,Vegetables
72107220,Vegetables
72110100,Vegetables
72113100,Vegetables
72119190,Vegetables
